lat,lon,bssid,ssid,address
42.38477407561481,-83.0270874316827,AC:91:9B:12:A8:61,Guest,"7044 Edsel Ford Freeway, Detroit, Michigan 48211, United States"
42.38483840620514,-83.02682574189694,02:54:AF:F2:5F:7F,Hotspot5F7F,"7044 Edsel Ford Freeway, Detroit, Michigan 48211, United States"
42.38483840620514,-83.02682574189694,77:8E:4F:EE:EA:05,,"7044 Edsel Ford Freeway, Detroit, Michigan 48211, United States"
42.38495736127231,-83.02629057119657,310260_42749_27452161,T-Mobile USA,"6445 Frontenac Street, Detroit, Michigan 48211, United States"
42.38495736127231,-83.02629057119657,42:08:5F:44:AE:33,,"6445 Frontenac Street, Detroit, Michigan 48211, United States"
42.38495736127231,-83.02629057119657,59:47:8A:0A:DE:83,,"6445 Frontenac Street, Detroit, Michigan 48211, United States"
42.38495736127231,-83.02629057119657,5A:E4:03:C8:0A:E8,myGMC 0AE8,"6445 Frontenac Street, Detroit, Michigan 48211, United States"
42.38495736127231,-83.02629057119657,78:EF:CC:12:D2:91,,"6445 Frontenac Street, Detroit, Michigan 48211, United States"
42.38501537981454,-83.02601202187353,88:5A:85:8F:6A:82,hum85023,"7044 Edsel Ford Freeway, Detroit, Michigan 48211, United States"
42.38501537981454,-83.02601202187353,A4:11:62:6E:95:04,NTGR_VMB_6455192802,"7044 Edsel Ford Freeway, Detroit, Michigan 48211, United States"
42.38507336388174,-83.0257270284403,310260_42749_27452161,T-Mobile USA,"7044 Edsel Ford Freeway, Detroit, Michigan 48211, United States"
42.38507336388174,-83.0257270284403,88:5A:85:D9:65:74,hum30319,"7044 Edsel Ford Freeway, Detroit, Michigan 48211, United States"
42.38512017140812,-83.02548275560788,78:EF:CC:12:D2:91,,"7044 Edsel Ford Freeway, Detroit, Michigan 48211, United States"
42.38516445034805,-83.02523860899235,59:47:8A:0A:DE:83,,"7044 Edsel Ford Freeway, Detroit, Michigan 48211, United States"
42.385209527404236,-83.0249813912341,6E:34:10:03:F6:A4,,"7044 Edsel Ford Freeway, Detroit, Michigan 48211, United States"
42.38520952740424,-83.0249813912341,6E:34:10:03:F6:A4,,"7044 Edsel Ford Freeway, Detroit, Michigan 48211, United States"
42.385257490491696,-83.02469340942079,02:54:AF:F2:5F:7F,Hotspot5F7F,"Edsel Ford Freeway, Detroit, Michigan 48211, United States"
42.385257490491696,-83.02469340942079,310260_42749_27452161,T-Mobile USA,"Edsel Ford Freeway, Detroit, Michigan 48211, United States"
42.385257490491696,-83.02469340942079,88:5A:85:8F:6A:82,hum85023,"Edsel Ford Freeway, Detroit, Michigan 48211, United States"
42.38533479999499,-83.024186826603,310260_42741_5693955,T-Mobile USA,"Edsel Ford Freeway, Detroit, Michigan 48211, United States"
42.385370270345085,-83.02393622668968,6E:34:10:03:F6:A4,,"Edsel Ford Freeway, Detroit, Michigan 48211, United States"
42.385370270345085,-83.02393622668968,B2:00:73:69:D8:58,Edna Joseph,"Edsel Ford Freeway, Detroit, Michigan 48211, United States"
42.38541331851153,-83.02365239062559,310260_42749_27452161,T-Mobile USA,"Edsel Ford Freeway, Detroit, Michigan 48211, United States"
42.38541331851153,-83.02365239062559,71:AC:9F:86:70:6A,,"Edsel Ford Freeway, Detroit, Michigan 48211, United States"
42.38548564152484,-83.02308333508445,02:54:AF:F2:5F:7F,Hotspot5F7F,"Edsel Ford Freeway, Detroit, Michigan 48211, United States"
42.38548564152484,-83.02308333508445,310260_42741_5693955,T-Mobile USA,"Edsel Ford Freeway, Detroit, Michigan 48211, United States"
42.38548564152484,-83.02308333508445,6E:02:E0:C3:F5:A4,DIRECT-a4-HP M15 LaserJet,"Edsel Ford Freeway, Detroit, Michigan 48211, United States"
42.38548564152484,-83.02308333508445,88:5A:85:8F:6A:82,hum85023,"Edsel Ford Freeway, Detroit, Michigan 48211, United States"
42.3898735,-71.09791565,42:75:C3:FD:A5:B4,xfinitywifi,"377 Medford Street, Somerville, Massachusetts 02145, United States"
42.39412308,-83.21255493,C8:99:B2:1E:55:13,LASSI-35,"14501 Abington Avenue, Detroit, Michigan 48227, United States"
42.39412308,-83.21255493,CA:99:B2:1E:55:13,Whitman1968,"14501 Abington Avenue, Detroit, Michigan 48227, United States"
42.39528656,-83.21420288,C8:99:B2:1E:55:13,LASSI-35,"14585 Rutland Street, Detroit, Michigan 48227, United States"
42.39528656,-83.21420288,CA:99:B2:1E:55:13,Whitman1968,"14585 Rutland Street, Detroit, Michigan 48227, United States"
42.39643097,-83.21582794,C8:99:B2:1E:55:13,LASSI-35,"14652 Archdale Street, Detroit, Michigan 48227, United States"
42.39643097,-83.21582794,CA:99:B2:1E:55:13,Whitman1968,"14652 Archdale Street, Detroit, Michigan 48227, United States"
42.3976326,-83.21757507,C8:99:B2:1E:55:13,LASSI-35,"14900 Southfield Road, Detroit, Michigan 48227, United States"
42.3976326,-83.21757507,CA:99:B2:1E:55:13,Whitman1968,"14900 Southfield Road, Detroit, Michigan 48227, United States"
42.39918137,-83.21975708,C8:99:B2:1E:55:13,LASSI-35,"15035 Ashton Road, Detroit, Michigan 48223, United States"
42.39918137,-83.21975708,CA:99:B2:1E:55:13,Whitman1968,"15035 Ashton Road, Detroit, Michigan 48223, United States"
42.40004349,-83.22096252,C8:99:B2:1E:55:13,LASSI-35,"15105 Rosemont Avenue, Detroit, Michigan 48223, United States"
42.40004349,-83.22096252,CA:99:B2:1E:55:13,Whitman1968,"15105 Rosemont Avenue, Detroit, Michigan 48223, United States"
42.40089798,-83.22208405,C8:99:B2:1E:55:13,LASSI-35,"15165 Penrod Street, Detroit, Michigan 48223, United States"
42.40089798,-83.22208405,CA:99:B2:1E:55:13,Whitman1968,"15165 Penrod Street, Detroit, Michigan 48223, United States"
42.40175247,-83.22312164,C8:99:B2:1E:55:13,LASSI-35,"18445 Grand River Avenue, Detroit, Michigan 48223, United States"
42.40175247,-83.22312164,CA:99:B2:1E:55:13,Whitman1968,"18445 Grand River Avenue, Detroit, Michigan 48223, United States"
42.4029007,-83.22438049,C8:99:B2:1E:55:13,LASSI-35,"18577 Grand River Avenue, Detroit, Michigan 48223, United States"
42.4029007,-83.22438049,CA:99:B2:1E:55:13,Whitman1968,"18577 Grand River Avenue, Detroit, Michigan 48223, United States"
42.40476227,-83.22621155,C8:99:B2:1E:55:13,LASSI-35,"18801 Lancashire Street, Detroit, Michigan 48223, United States"
42.40476227,-83.22621155,CA:99:B2:1E:55:13,Whitman1968,"18801 Lancashire Street, Detroit, Michigan 48223, United States"
42.40805054,-83.22915649,C8:99:B2:1E:55:13,LASSI-35,"19135 Bretton Drive, Detroit, Michigan 48223, United States"
42.40805054,-83.22915649,CA:99:B2:1E:55:13,Whitman1968,"19135 Bretton Drive, Detroit, Michigan 48223, United States"
42.40817642,-83.22325897,C8:99:B2:1E:55:13,LASSI-35,"18431 Puritan Street, Detroit, Michigan 48223, United States"
42.40817642,-83.22325897,CA:99:B2:1E:55:13,Whitman1968,"18431 Puritan Street, Detroit, Michigan 48223, United States"
42.41417313,-83.23430634,C8:99:B2:1E:55:13,LASSI-35,"16844 Edinborough Road, Detroit, Michigan 48219, United States"
42.41417313,-83.23430634,CA:99:B2:1E:55:13,Whitman1968,"16844 Edinborough Road, Detroit, Michigan 48219, United States"
42.41460037,-83.23976898,C8:99:B2:1E:55:13,LASSI-35,"16880 Heyden Street, Detroit, Michigan 48219, United States"
42.41460037,-83.23976898,CA:99:B2:1E:55:13,Whitman1968,"16880 Heyden Street, Detroit, Michigan 48219, United States"
42.4164238,-83.24376678,C8:99:B2:1E:55:13,LASSI-35,"17201 Fielding Street, Detroit, Michigan 48219, United States"
42.4164238,-83.24376678,CA:99:B2:1E:55:13,Whitman1968,"17201 Fielding Street, Detroit, Michigan 48219, United States"
42.41698837,-83.23845673,C8:99:B2:1E:55:13,LASSI-35,"17231 Evergreen Avenue, Detroit, Michigan 48219, United States"
42.41698837,-83.23845673,CA:99:B2:1E:55:13,Whitman1968,"17231 Evergreen Avenue, Detroit, Michigan 48219, United States"
42.41740036,-83.24301147,C8:99:B2:1E:55:13,LASSI-35,"Santa Maria Street, Detroit, Michigan 48219, United States"
42.41740036,-83.24301147,CA:99:B2:1E:55:13,Whitman1968,"Santa Maria Street, Detroit, Michigan 48219, United States"
42.41772461,-83.24517822,C8:99:B2:1E:55:13,LASSI-35,"17329 Patton Street, Detroit, Michigan 48219, United States"
42.41772461,-83.24517822,CA:99:B2:1E:55:13,Whitman1968,"17329 Patton Street, Detroit, Michigan 48219, United States"
42.41828156,-83.24147797,C8:99:B2:1E:55:13,LASSI-35,"17359 Kentfield Street, Detroit, Michigan 48219, United States"
42.41828156,-83.24147797,CA:99:B2:1E:55:13,Whitman1968,"17359 Kentfield Street, Detroit, Michigan 48219, United States"
42.41975403,-83.2440033,C8:99:B2:1E:55:13,LASSI-35,"20510 Marian Place, Detroit, Michigan 48219, United States"
42.41975403,-83.2440033,CA:99:B2:1E:55:13,Whitman1968,"20510 Marian Place, Detroit, Michigan 48219, United States"
42.42029572,-83.24768066,C8:99:B2:1E:55:13,LASSI-35,"17591 Pierson Street, Detroit, Michigan 48219, United States"
42.42029572,-83.24768066,CA:99:B2:1E:55:13,Whitman1968,"17591 Pierson Street, Detroit, Michigan 48219, United States"
42.42043304,-83.24899292,C8:99:B2:1E:55:13,LASSI-35,"17602 Trinity Street, Detroit, Michigan 48219, United States"
42.42043304,-83.24899292,CA:99:B2:1E:55:13,Whitman1968,"17602 Trinity Street, Detroit, Michigan 48219, United States"
42.42176056,-83.24663544,C8:99:B2:1E:55:13,LASSI-35,"17680 Pierson Street, Detroit, Michigan 48219, United States"
42.42176056,-83.24663544,CA:99:B2:1E:55:13,Whitman1968,"17680 Pierson Street, Detroit, Michigan 48219, United States"
42.42204285,-83.25184631,C8:99:B2:1E:55:13,LASSI-35,"17715 Westbrook Street, Detroit, Michigan 48219, United States"
42.42204285,-83.25184631,CA:99:B2:1E:55:13,Whitman1968,"17715 Westbrook Street, Detroit, Michigan 48219, United States"
42.42208481,-83.25060272,CA:99:B2:1E:55:13,Whitman1968,"17730 Westbrook Street, Detroit, Michigan 48219, United States"
42.42356873,-83.2505188,C8:99:B2:1E:55:13,LASSI-35,"21146 Karl Street, Detroit, Michigan 48219, United States"
42.42356873,-83.2505188,CA:99:B2:1E:55:13,Whitman1968,"21146 Karl Street, Detroit, Michigan 48219, United States"
42.42434311,-83.24637604,CA:99:B2:1E:55:13,Whitman1968,"20701 Pickford Street, Detroit, Michigan 48219, United States"
42.42440414,-83.25524139,C8:99:B2:1E:55:13,LASSI-35,"18412 Burgess Street, Detroit, Michigan 48219, United States"
42.42440414,-83.25524139,CA:99:B2:1E:55:13,Whitman1968,"18412 Burgess Street, Detroit, Michigan 48219, United States"
42.42460251,-83.25286865,CA:99:B2:1E:55:13,Whitman1968,"21274 Pickford Street, Detroit, Michigan 48219, United States"
42.42566681,-83.25655365,C8:99:B2:1E:55:13,LASSI-35,"21607 Clarita Street, Detroit, Michigan 48219, United States"
42.42566681,-83.25655365,CA:99:B2:1E:55:13,Whitman1968,"21607 Clarita Street, Detroit, Michigan 48219, United States"
42.4256897,-83.25540161,C8:99:B2:1E:55:13,LASSI-35,"18634 Burgess Street, Detroit, Michigan 48219, United States"
42.4256897,-83.25540161,CA:99:B2:1E:55:13,Whitman1968,"18634 Burgess Street, Detroit, Michigan 48219, United States"
42.42645264,-83.24629974,C8:99:B2:1E:55:13,LASSI-35,"18551 Braile Street, Detroit, Michigan 48219, United States"
42.42645264,-83.24629974,CA:99:B2:1E:55:13,Whitman1968,"18551 Braile Street, Detroit, Michigan 48219, United States"
42.42698669,-83.24468231,C8:99:B2:1E:55:13,LASSI-35,"Clarita Avenue, Detroit, Michigan 48219, United States"
42.42698669,-83.24468231,CA:99:B2:1E:55:13,Whitman1968,"Clarita Avenue, Detroit, Michigan 48219, United States"
42.42726517,-83.25886536,C8:99:B2:1E:55:13,LASSI-35,"18966 Lahser Road, Detroit, Michigan 48219, United States"
42.42726517,-83.25886536,CA:99:B2:1E:55:13,Whitman1968,"18966 Lahser Road, Detroit, Michigan 48219, United States"
42.42782593,-83.25730896,C8:99:B2:1E:55:13,LASSI-35,"18991 Greydale Avenue, Detroit, Michigan 48219, United States"
42.42782593,-83.25730896,CA:99:B2:1E:55:13,Whitman1968,"18991 Greydale Avenue, Detroit, Michigan 48219, United States"
42.42795181,-83.25861359,C8:99:B2:1E:55:13,LASSI-35,"18982 Lahser Road, Detroit, Michigan 48219, United States"
42.42795181,-83.25861359,CA:99:B2:1E:55:13,Whitman1968,"18982 Lahser Road, Detroit, Michigan 48219, United States"
42.42826462,-83.25598145,CA:99:B2:1E:55:13,Whitman1968,"21535 West Seven Mile Road, Detroit, Michigan 48219, United States"
42.42914581,-83.26061249,C8:99:B2:1E:55:13,LASSI-35,"22140 West Seven Mile Road, Detroit, Michigan 48219, United States"
42.42914581,-83.26061249,CA:99:B2:1E:55:13,Whitman1968,"22140 West Seven Mile Road, Detroit, Michigan 48219, United States"
42.42938232,-83.25270844,C8:99:B2:1E:55:13,LASSI-35,"21328 West Seven Mile Road, Detroit, Michigan 48219, United States"
42.42938232,-83.25270844,CA:99:B2:1E:55:13,Whitman1968,"21328 West Seven Mile Road, Detroit, Michigan 48219, United States"
42.43015289,-83.25912476,C8:99:B2:1E:55:13,LASSI-35,"19160 Cooley Street, Detroit, Michigan 48219, United States"
42.43015289,-83.25912476,CA:99:B2:1E:55:13,Whitman1968,"19160 Cooley Street, Detroit, Michigan 48219, United States"
42.43072128,-83.25624084,C8:99:B2:1E:55:13,LASSI-35,"19211 Burgess Street, Detroit, Michigan 48219, United States"
42.43072128,-83.25624084,CA:99:B2:1E:55:13,Whitman1968,"19211 Burgess Street, Detroit, Michigan 48219, United States"
42.43190002,-83.25349426,C8:99:B2:1E:55:13,LASSI-35,"19340 Bentler Street, Detroit, Michigan 48219, United States"
42.43190002,-83.25349426,CA:99:B2:1E:55:13,Whitman1968,"19340 Bentler Street, Detroit, Michigan 48219, United States"
42.43194962,-83.26429749,C8:99:B2:1E:55:13,LASSI-35,"19291 Redfern Street, Detroit, Michigan 48219, United States"
42.43194962,-83.26429749,CA:99:B2:1E:55:13,Whitman1968,"19291 Redfern Street, Detroit, Michigan 48219, United States"
42.4324913,-83.26344299,C8:99:B2:1E:55:13,LASSI-35,"Vassar Avenue, Detroit, Michigan 48219, United States"
42.4324913,-83.26344299,CA:99:B2:1E:55:13,Whitman1968,"Vassar Avenue, Detroit, Michigan 48219, United States"
42.43255997,-83.26239777,C8:99:B2:1E:55:13,LASSI-35,"19343 Northrop Street, Detroit, Michigan 48219, United States"
42.43255997,-83.26239777,CA:99:B2:1E:55:13,Whitman1968,"19343 Northrop Street, Detroit, Michigan 48219, United States"
42.43427277,-83.25428009,CA:99:B2:1E:55:13,Whitman1968,"Saint Martins Avenue, Detroit, Michigan 48219, United States"
42.43482208,-83.26675415,C8:99:B2:1E:55:13,LASSI-35,"19568 Archer Street, Detroit, Michigan 48219, United States"
42.43482208,-83.26675415,CA:99:B2:1E:55:13,Whitman1968,"19568 Archer Street, Detroit, Michigan 48219, United States"
42.43583679,-83.26896667,C8:99:B2:1E:55:13,LASSI-35,"22934 Pembroke Street, Detroit, Michigan 48219, United States"
42.43583679,-83.26896667,CA:99:B2:1E:55:13,Whitman1968,"22934 Pembroke Street, Detroit, Michigan 48219, United States"
42.43599701,-83.27098083,C8:99:B2:1E:55:13,LASSI-35,"23060 Pembroke Street, Detroit, Michigan 48219, United States"
42.43599701,-83.27098083,CA:99:B2:1E:55:13,Whitman1968,"23060 Pembroke Street, Detroit, Michigan 48219, United States"
42.43731689,-83.25492859,C8:99:B2:1E:55:13,LASSI-35,"19934 Chapel Street, Detroit, Michigan 48219, United States"
42.43731689,-83.25492859,CA:99:B2:1E:55:13,Whitman1968,"19934 Chapel Street, Detroit, Michigan 48219, United States"
42.43741989,-83.27302551,C8:99:B2:1E:55:13,LASSI-35,"20011 Cherokee Street, Detroit, Michigan 48219, United States"
42.43741989,-83.27302551,CA:99:B2:1E:55:13,Whitman1968,"20011 Cherokee Street, Detroit, Michigan 48219, United States"
42.43841934,-83.27307892,C8:99:B2:1E:55:13,LASSI-35,"20071 Cherokee Street, Detroit, Michigan 48219, United States"
42.43841934,-83.27307892,CA:99:B2:1E:55:13,Whitman1968,"20071 Cherokee Street, Detroit, Michigan 48219, United States"
42.43890381,-83.26855469,C8:99:B2:1E:55:13,LASSI-35,"20131 Berg Road, Detroit, Michigan 48219, United States"
42.43890381,-83.26855469,CA:99:B2:1E:55:13,Whitman1968,"20131 Berg Road, Detroit, Michigan 48219, United States"
42.43940353,-83.2747879,C8:99:B2:1E:55:13,LASSI-35,"20400 Telegraph Road, Detroit, Michigan 48219, United States"
42.43940353,-83.2747879,CA:99:B2:1E:55:13,Whitman1968,"20400 Telegraph Road, Detroit, Michigan 48219, United States"
42.43996048,-83.27086639,C8:99:B2:1E:55:13,LASSI-35,"23041 Norfolk Street, Detroit, Michigan 48219, United States"
42.43996048,-83.27086639,CA:99:B2:1E:55:13,Whitman1968,"23041 Norfolk Street, Detroit, Michigan 48219, United States"
42.44058609,-83.272789,CA:99:B2:1E:55:13,Whitman1968,"20229 Cherokee Street, Detroit, Michigan 48219, United States"
42.44194412,-83.26242828,C8:99:B2:1E:55:13,LASSI-35,"22329 West 8 Mile Road, Detroit, Michigan 48219, United States"
42.44194412,-83.26242828,CA:99:B2:1E:55:13,Whitman1968,"22329 West 8 Mile Road, Detroit, Michigan 48219, United States"
42.4423027,-83.2569046,C8:99:B2:1E:55:13,LASSI-35,"20539 Burgess Court, Detroit, Michigan 48219, United States"
42.4423027,-83.2569046,CA:99:B2:1E:55:13,Whitman1968,"20539 Burgess Court, Detroit, Michigan 48219, United States"
42.44298553,-83.27772522,C8:99:B2:1E:55:13,LASSI-35,"24000 West 8 Mile Road, Southfield, Michigan 48033, United States"
42.44298553,-83.27772522,CA:99:B2:1E:55:13,Whitman1968,"24000 West 8 Mile Road, Southfield, Michigan 48033, United States"
42.44330978,-83.27695465,C8:99:B2:1E:55:13,LASSI-35,"24000 West 8 Mile Road, Southfield, Michigan 48033, United States"
42.44330978,-83.27695465,CA:99:B2:1E:55:13,Whitman1968,"24000 West 8 Mile Road, Southfield, Michigan 48033, United States"
42.44942093,-83.27813721,C8:99:B2:1E:55:13,LASSI-35,"21550 Telegraph Road, Southfield, Michigan 48033, United States"
42.44942093,-83.27813721,CA:99:B2:1E:55:13,Whitman1968,"21550 Telegraph Road, Southfield, Michigan 48033, United States"
42.45067596,-83.28367615,C8:99:B2:1E:55:13,LASSI-35,"22223 Prosper Drive, Southfield, Michigan 48033, United States"
42.45067596,-83.28367615,CA:99:B2:1E:55:13,Whitman1968,"22223 Prosper Drive, Southfield, Michigan 48033, United States"
42.4508934,-83.27779388,C8:99:B2:1E:55:13,LASSI-35,"21556 Telegraph Road, Southfield, Michigan 48033, United States"
42.4508934,-83.27779388,CA:99:B2:1E:55:13,Whitman1968,"21556 Telegraph Road, Southfield, Michigan 48033, United States"
42.45271301,-83.26696014,C8:99:B2:1E:55:13,LASSI-35,"21918 Fairway Drive, Southfield, Michigan 48033, United States"
42.45271301,-83.26696014,CA:99:B2:1E:55:13,Whitman1968,"21918 Fairway Drive, Southfield, Michigan 48033, United States"
42.46502686,-83.75621796,B2:00:73:6B:2B:22,myBuick,"US Route 23, Brighton, Michigan 48105, United States"
42.46535873,-83.2901001,C8:99:B2:1E:55:13,LASSI-35,"25065 Larkins Street, Southfield, Michigan 48033, United States"
42.46535873,-83.2901001,CA:99:B2:1E:55:13,Whitman1968,"25065 Larkins Street, Southfield, Michigan 48033, United States"
42.46704865,-83.29282379,C8:99:B2:1E:55:13,LASSI-35,"25360 Larkins Street, Southfield, Michigan 48033, United States"
42.46704865,-83.29282379,CA:99:B2:1E:55:13,Whitman1968,"25360 Larkins Street, Southfield, Michigan 48033, United States"
42.48550034,-83.30657196,C8:99:B2:1E:55:13,LASSI-35,"26706 West 11 Mile Road, Southfield, Michigan 48034, United States"
42.48550034,-83.30657196,CA:99:B2:1E:55:13,Whitman1968,"26706 West 11 Mile Road, Southfield, Michigan 48034, United States"
42.4974823,-83.31912231,C8:99:B2:1E:55:13,LASSI-35,"28630 Inkster Road, Southfield, Michigan 48034, United States"
42.4974823,-83.31912231,CA:99:B2:1E:55:13,Whitman1968,"28630 Inkster Road, Southfield, Michigan 48034, United States"
42.50492096,-83.32371521,C8:99:B2:1E:55:13,LASSI-35,"29667 Bradmoor Court, Farmington Hills, Michigan 48334, United States"
42.50492096,-83.32371521,CA:99:B2:1E:55:13,Whitman1968,"29667 Bradmoor Court, Farmington Hills, Michigan 48334, United States"
42.52336121,-83.3379364,C8:99:B2:1E:55:13,LASSI-35,"32240 Middlebelt Road, Farmington Hills, Michigan 48334, United States"
42.52336121,-83.3379364,CA:99:B2:1E:55:13,Whitman1968,"32240 Middlebelt Road, Farmington Hills, Michigan 48334, United States"
42.54314041,-83.11634064,28:A3:31:1E:6A:60,1971,"Walter P. Chrysler Freeway, Troy, Michigan 48083, United States"
42.56073761,-83.74051666,8A:5A:85:04:92:AD,FBI Van,"US Route 23, Brighton, Michigan 48105, United States"
