address,mac,ssid,latitude,longitude,geocoded_address
1 Jack in the Box Way San Diego CA,AA:BB:CC:DD:EE:F3,JackBox_7,32.713623,-117.16016,"San Diego, California, United States"
1 Carl's Jr Way Anaheim CA,AA:BB:CC:DD:EE:F4,CarlsJr_7,33.833337,-117.913192,"Anaheim, California, United States"
1 Hardees Way Rocky Mount NC,AA:BB:CC:DD:EE:F5,Hardees_7,35.939026,-77.800244,"Rocky Mount, North Carolina, United States"
1 Popeyes Way Miami FL,AA:BB:CC:DD:EE:F6,Popeyes_7,25.773357,-80.1919,"Miami, Florida, United States"
1 Bojangles Way Charlotte NC,AA:BB:CC:DD:EE:F7,Bojangles_7,35.227207,-80.84309,"Charlotte, North Carolina, United States"
1 Zaxbys Way Athens GA,AA:BB:CC:DD:EE:F8,Zaxbys_7,33.87319,-83.47376,"Way, Watkinsville, Georgia 30677, United States"
1 Raising Canes Way Baton Rouge LA,AA:BB:CC:DD:EE:F9,RaisingCanes_7,30.447224,-91.186948,"Baton Rouge, Louisiana, United States"
1 Wingstop Way Dallas TX,AA:BB:CC:DD:EE:FA,Wingstop_7,32.781339,-96.799759,"Dallas, Texas, United States"
1 Buffalo Wild Wings Way Minneapolis MN,AA:BB:CC:DD:EE:FB,BWW_7,44.976106,-93.266096,"Minneapolis, Minnesota, United States"
1 Hooters Way Clearwater FL,AA:BB:CC:DD:EE:FC,Hooters_7,27.962345,-82.801662,"Clearwater, Florida, United States"
1 Twin Peaks Way Dallas TX,AA:BB:CC:DD:EE:FD,TwinPeaks_7,32.781339,-96.799759,"Dallas, Texas, United States"
1 Tilted Kilt Way Tempe AZ,AA:BB:CC:DD:EE:FE,TiltedKilt_7,33.425508,-111.939965,"Tempe, Arizona, United States"
1 Applebees Way Glendale CA,AA:BB:CC:DD:EE:FF,Applebees_7,34.146288,-118.254947,"Glendale, California, United States"
1 Chilis Way Dallas TX,AA:BB:CC:DD:EE:00,Chilis_7,32.781339,-96.799759,"Dallas, Texas, United States"
1 TGI Fridays Way Dallas TX,AA:BB:CC:DD:EE:01,Fridays_7,32.923282,-96.750161,"Ti Boulevard, Dallas, Texas 75243, United States"
1 Olive Garden Way Orlando FL,AA:BB:CC:DD:EE:02,OliveGarden_7,28.54211,-81.379039,"Orlando, Florida, United States"
1 Red Lobster Way Orlando FL,AA:BB:CC:DD:EE:03,RedLobster_7,28.54211,-81.379039,"Orlando, Florida, United States"
1 Outback Way Tampa FL,AA:BB:CC:DD:EE:04,Outback_7,28.560591,-82.319854,"Outback Way, Brooksville, Florida 34601, United States"
1 Texas Roadhouse Way Louisville KY,AA:BB:CC:DD:EE:05,TexasRoadhouse_7,38.217245,-85.743848,"1 Texas Avenue, Louisville, Kentucky 40217, United States"
1 LongHorn Way Orlando FL,AA:BB:CC:DD:EE:06,LongHorn_7,28.320728,-81.413279,"Longhorn Court, Kissimmee, Florida 34741, United States"
1 Cracker Barrel Way Lebanon TN,AA:BB:CC:DD:EE:07,CrackerBarrel_7,36.207951,-86.2909,"Lebanon, Tennessee, United States"
1 Bob Evans Way Columbus OH,AA:BB:CC:DD:EE:08,BobEvans_7,39.962232,-83.000642,"Columbus, Ohio, United States"
1 Dennys Way Spartanburg SC,AA:BB:CC:DD:EE:09,Dennys_7,34.949572,-81.931681,"Spartanburg, South Carolina, United States"
1 IHOP Way Glendale CA,AA:BB:CC:DD:EE:0A,IHOP_7,34.146288,-118.254947,"Glendale, California, United States"
1 Waffle House Way Norcross GA,AA:BB:CC:DD:EE:0B,WaffleHouse_7,33.941137,-84.211514,"Norcross, Georgia, United States"
1 Perkins Way Memphis TN,AA:BB:CC:DD:EE:0C,Perkins_7,35.777972,-84.119115,"Perkins Way, Friendsville, Tennessee 37737, United States"
1 Village Inn Way Denver CO,AA:BB:CC:DD:EE:0D,VillageInn_7,39.741681,-104.986109,"Denver, Colorado, United States"
1 Shoneys Way Nashville TN,AA:BB:CC:DD:EE:0E,Shoneys_7,36.164518,-86.781073,"Nashville, Tennessee, United States"
1 Golden Corral Way Raleigh NC,AA:BB:CC:DD:EE:0F,GoldenCorral_7,35.779557,-78.638148,"Raleigh, North Carolina, United States"
1 Ryans Way Greer SC,AA:BB:CC:DD:EE:10,Ryans_7,43.44312,-76.4886,"1 Ryan's Way, Oswego, New York 13126, United States"
1 Hometown Buffet Way San Diego CA,AA:BB:CC:DD:EE:11,Hometown_7,32.713623,-117.16016,"San Diego, California, United States"
1 Sizzler Way Mission Viejo CA,AA:BB:CC:DD:EE:12,Sizzler_7,32.836784,-116.981972,"Mission Viejo Court, Santee, California 92071, United States"
1 Ponderosa Way Dayton OH,AA:BB:CC:DD:EE:13,Ponderosa_7,39.758781,-84.19637,"Dayton, Ohio, United States"
1 Bonanza Way Dallas TX,AA:BB:CC:DD:EE:14,Bonanza_7,32.722346,-96.8977,"Bonanza Lane, Dallas, Texas 75211, United States"
1 Lubys Way Houston TX,AA:BB:CC:DD:EE:15,Lubys_7,30.542237,-95.479229,"Rubys Way, New Waverly, Texas 77358, United States"
1 Furrs Way Albuquerque NM,AA:BB:CC:DD:EE:16,Furrs_7,35.088192,-106.650945,"Albuquerque, New Mexico, United States"
1 Piccadilly Way Baton Rouge LA,AA:BB:CC:DD:EE:17,Piccadilly_7,30.447224,-91.186948,"Baton Rouge, Louisiana, United States"
1 K&W Way Winston-Salem NC,AA:BB:CC:DD:EE:18,KW_7,36.098406,-80.244912,"Winston-Salem, North Carolina, United States"
1 Morrisons Way Mobile AL,AA:BB:CC:DD:EE:19,Morrisons_7,30.689752,-88.042148,"Mobile, Alabama, United States"
1 MCL Way Indianapolis IN,AA:BB:CC:DD:EE:1A,MCL_7,50.90814,-1.50213,"1 Mill Way, Totton, Southampton, SO40 7JF, United Kingdom"
1 Souplantation Way San Diego CA,AA:BB:CC:DD:EE:1B,Souplantation_7,32.713623,-117.16016,"San Diego, California, United States"
1 Sweet Tomatoes Way Lakewood CO,AA:BB:CC:DD:EE:1C,SweetTomatoes_7,39.708706,-105.086267,"Lakewood, Colorado, United States"
1 Cici's Pizza Way Coppell TX,AA:BB:CC:DD:EE:1D,Cicis_7,32.971074,-96.993606,"Coppell, Texas, United States"
1 Chuck E Cheese Way Irving TX,AA:BB:CC:DD:EE:1E,ChuckECheese_7,32.82938,-96.944127,"Irving, Texas, United States"
1 Dave and Busters Way Dallas TX,AA:BB:CC:DD:EE:1F,DaveAndBusters_7,32.781339,-96.799759,"Dallas, Texas, United States"
1 Main Event Way Dallas TX,AA:BB:CC:DD:EE:20,MainEvent_7,32.781339,-96.799759,"Dallas, Texas, United States"
1600 Pennsylvania Avenue NW Washington DC,AA:BB:CC:DD:EE:21,WhiteHouse_8,38.897684,-77.036574,"1600 Pennsylvania Avenue Northwest, Washington, District of Columbia 20500, United States"
350 Fifth Avenue New York NY,AA:BB:CC:DD:EE:22,Empire_8,40.672196,-73.984612,"350 Fifth Avenue, Brooklyn, New York 11215, United States"
1 Infinite Loop Cupertino CA,AA:BB:CC:DD:EE:23,Apple_8,37.331522,-122.03023,"1 Infinite Loop, Cupertino, California 95014, United States"
1 Microsoft Way Redmond WA,AA:BB:CC:DD:EE:24,Microsoft_8,47.640606,-122.127912,"1 NE One Microsoft Way, Redmond, Washington 98052, United States"
1 Hacker Way Menlo Park CA,AA:BB:CC:DD:EE:25,Facebook_8,37.485134,-122.148712,"1 Hacker Way, Menlo Park, California 94025, United States"
1901 S Bell Ave Chicago IL,AA:BB:CC:DD:EE:26,Google_8,41.864169,-87.688184,"1901 South Campbell Avenue, Chicago, Illinois 60612, United States"
410 Terry Ave N Seattle WA,AA:BB:CC:DD:EE:27,Amazon_8,47.62231,-122.336748,"410 Terry Avenue North, Seattle, Washington 98109, United States"
1 Tesla Road Austin TX,AA:BB:CC:DD:EE:28,Tesla_8,30.222695,-97.618788,"1 Tesla Road, Austin, Texas 78725, United States"
1 Apple Park Way Cupertino CA,AA:BB:CC:DD:EE:29,ApplePark_8,37.33484,-122.0113,"1 Apple Park Way, Cupertino, California 95014, United States"
500 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:2A,Oracle_8,37.530685,-122.262431,"500 Oracle Parkway, Redwood City, California 94065, United States"
100 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:2B,Oracle2_8,37.529394,-122.265808,"100 Oracle Parkway, Redwood City, California 94070, United States"
200 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:2C,Oracle3_8,37.53074,-122.26557,"200 Oracle Parkway, Redwood City, California 94065, United States"
300 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:2D,Oracle4_8,37.531192,-122.264645,"300 Oracle Parkway, Redwood City, California 94065, United States"
400 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:2E,Oracle5_8,37.530844,-122.263484,"400 Oracle Parkway, Redwood City, California 94065, United States"
600 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:2F,Oracle6_8,37.52981,-122.26198,"600 Oracle Parkway, Redwood City, California 94065, United States"
700 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:30,Oracle7_8,37.530014,-122.260626,"700 Oracle Parkway, Redwood City, California 94065, United States"
800 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:31,Oracle8_8,37.529531,-122.260512,"800 Oracle Parkway, Redwood City, California 94065, United States"
900 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:32,Oracle9_8,37.529173,-122.260178,"900 Oracle Parkway, Redwood City, California 94065, United States"
1000 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:33,Oracle10_8,37.528699,-122.260069,"1000 Oracle Parkway, Redwood City, California 94065, United States"
1 CNN Center Atlanta GA,AA:BB:CC:DD:EE:34,CNN_8,33.757489,-84.394522,"1 Cnn Ctr NW, Atlanta, Georgia 30303, United States"
30 Rockefeller Plaza New York NY,AA:BB:CC:DD:EE:35,NBC_8,40.759281,-73.979808,"30 Rockefeller Plaza, New York, New York 10112, United States"
77 W 66th St New York NY,AA:BB:CC:DD:EE:36,ABC_8,40.773437,-73.980607,"77 West 66th Street, New York, New York 10023, United States"
51 W 52nd St New York NY,AA:BB:CC:DD:EE:37,CBS_8,40.761169,-73.978812,"51 West 52nd Street, New York, New York 10019, United States"
1211 Avenue of the Americas New York NY,AA:BB:CC:DD:EE:38,Fox_8,40.758599,-73.982236,"1211 Sixth Avenue, New York, New York 10022, United States"
1 Time Warner Center New York NY,AA:BB:CC:DD:EE:39,TimeWarner_8,40.767972,-73.982924,"1 Time Warner Ctr, New York, New York 10019, United States"
1 AT&T Plaza Dallas TX,AA:BB:CC:DD:EE:3A,ATT_8,32.781339,-96.799759,"Dallas, Texas, United States"
1095 Avenue of the Americas New York NY,AA:BB:CC:DD:EE:3B,Verizon_8,40.75466,-73.984732,"1095 Sixth Avenue, New York, New York 10036, United States"
600 New Jersey Ave NW Washington DC,AA:BB:CC:DD:EE:3C,Sprint_8,38.89784,-77.0126,"600 New Jersey Avenue Northwest, Washington, District of Columbia 20001, United States"
6200 Sprint Pkwy Overland Park KS,AA:BB:CC:DD:EE:3D,SprintHQ_8,38.915579,-94.658709,"6200 Sprint Pkwy, Overland Park, Kansas 66211, United States"
1 Coca Cola Plaza Atlanta GA,AA:BB:CC:DD:EE:3E,CocaCola_8,33.771079,-84.396874,"1 Coca Cola Plz NW, Atlanta, Georgia 30313, United States"
1 Pepsi Way Purchase NY,AA:BB:CC:DD:EE:3F,Pepsi_8,41.511772,-74.052587,"1 Pepsi Way, Newburgh, New York 12550, United States"
1 Dr Pepper Way Plano TX,AA:BB:CC:DD:EE:40,DrPepper_8,33.019677,-96.699236,"Plano, Texas, United States"
1 Monster Way Corona CA,AA:BB:CC:DD:EE:41,Monster_8,33.886641,-117.513232,"1 Monster Way, Corona, California 92879, United States"
1 Red Bull Way Santa Monica CA,AA:BB:CC:DD:EE:42,RedBull_8,37.754446,-121.371036,"Banta, California, United States"
1 Starbucks Way Seattle WA,AA:BB:CC:DD:EE:43,Starbucks_8,46.519321,-118.12762,"Starbuck, Washington, United States"
1 Dunkin Way Canton MA,AA:BB:CC:DD:EE:44,Dunkin_8,44.023054,-70.657049,"1 Dunkin Way, Bridgton, Maine 04009, United States"
1 McDonalds Plaza Oak Brook IL,AA:BB:CC:DD:EE:45,McDonalds_8,41.832871,-87.928694,"Oak Brook, Illinois, United States"
1 Burger King Way Miami FL,AA:BB:CC:DD:EE:46,BurgerKing_8,25.773357,-80.1919,"Miami, Florida, United States"
1 Wendys Way Dublin OH,AA:BB:CC:DD:EE:47,Wendys_8,39.642213,-84.237621,"1 Wendy Way, West Carrollton, Ohio 45449, United States"
1 Taco Bell Way Irvine CA,AA:BB:CC:DD:EE:48,TacoBell_8,33.684617,-117.82634,"Irvine, California, United States"
1 KFC Way Louisville KY,AA:BB:CC:DD:EE:49,KFC_8,38.253246,-85.758804,"Louisville, Kentucky, United States"
1 Pizza Hut Way Plano TX,AA:BB:CC:DD:EE:4A,PizzaHut_8,33.019677,-96.699236,"Plano, Texas, United States"
1 Dominos Way Ann Arbor MI,AA:BB:CC:DD:EE:4B,Dominos_8,42.281424,-83.748499,"Ann Arbor, Michigan, United States"
1 Papa Johns Way Louisville KY,AA:BB:CC:DD:EE:4C,PapaJohns_8,38.253246,-85.758804,"Louisville, Kentucky, United States"
1 Subway Way Milford CT,AA:BB:CC:DD:EE:4D,Subway_8,41.222399,-73.056719,"Milford, Connecticut, United States"
1 Chipotle Way Newport Beach CA,AA:BB:CC:DD:EE:4E,Chipotle_8,33.617991,-117.930145,"Newport Beach, California, United States"
1 Panera Way St Louis MO,AA:BB:CC:DD:EE:4F,Panera_8,38.627464,-90.19835,"St. Louis, Missouri, United States"
1 Chick-fil-A Way Atlanta GA,AA:BB:CC:DD:EE:50,ChickfilA_8,33.750801,-84.389855,"Atlanta, Georgia, United States"
1 In-N-Out Way Irvine CA,AA:BB:CC:DD:EE:51,InNOut_8,33.684617,-117.82634,"Irvine, California, United States"
1 Five Guys Way Lorton VA,AA:BB:CC:DD:EE:52,FiveGuys_8,38.704564,-77.219518,"Lorton, Virginia, United States"
1 Shake Shack Way New York NY,AA:BB:CC:DD:EE:53,ShakeShack_8,40.712749,-74.005994,"New York, New York, United States"
1 White Castle Way Columbus OH,AA:BB:CC:DD:EE:54,WhiteCastle_8,39.962232,-83.000642,"Columbus, Ohio, United States"
1 Sonic Way Oklahoma City OK,AA:BB:CC:DD:EE:55,Sonic_8,35.46883,-97.517981,"Oklahoma City, Oklahoma, United States"
1 Arbys Way Atlanta GA,AA:BB:CC:DD:EE:56,Arbys_8,33.750801,-84.389855,"Atlanta, Georgia, United States"
1 Jack in the Box Way San Diego CA,AA:BB:CC:DD:EE:57,JackBox_8,32.713623,-117.16016,"San Diego, California, United States"
1 Carl's Jr Way Anaheim CA,AA:BB:CC:DD:EE:58,CarlsJr_8,33.833337,-117.913192,"Anaheim, California, United States"
1 Hardees Way Rocky Mount NC,AA:BB:CC:DD:EE:59,Hardees_8,35.939026,-77.800244,"Rocky Mount, North Carolina, United States"
1 Popeyes Way Miami FL,AA:BB:CC:DD:EE:5A,Popeyes_8,25.773357,-80.1919,"Miami, Florida, United States"
1 Bojangles Way Charlotte NC,AA:BB:CC:DD:EE:5B,Bojangles_8,35.227207,-80.84309,"Charlotte, North Carolina, United States"
1 Zaxbys Way Athens GA,AA:BB:CC:DD:EE:5C,Zaxbys_8,33.87319,-83.47376,"Way, Watkinsville, Georgia 30677, United States"
1 Raising Canes Way Baton Rouge LA,AA:BB:CC:DD:EE:5D,RaisingCanes_8,30.447224,-91.186948,"Baton Rouge, Louisiana, United States"
1 Wingstop Way Dallas TX,AA:BB:CC:DD:EE:5E,Wingstop_8,32.781339,-96.799759,"Dallas, Texas, United States"
1 Buffalo Wild Wings Way Minneapolis MN,AA:BB:CC:DD:EE:5F,BWW_8,44.976106,-93.266096,"Minneapolis, Minnesota, United States"
1 Hooters Way Clearwater FL,AA:BB:CC:DD:EE:60,Hooters_8,27.962345,-82.801662,"Clearwater, Florida, United States"
1 Twin Peaks Way Dallas TX,AA:BB:CC:DD:EE:61,TwinPeaks_8,32.781339,-96.799759,"Dallas, Texas, United States"
1 Tilted Kilt Way Tempe AZ,AA:BB:CC:DD:EE:62,TiltedKilt_8,33.425508,-111.939965,"Tempe, Arizona, United States"
1 Applebees Way Glendale CA,AA:BB:CC:DD:EE:63,Applebees_8,34.146288,-118.254947,"Glendale, California, United States"
1 Chilis Way Dallas TX,AA:BB:CC:DD:EE:64,Chilis_8,32.781339,-96.799759,"Dallas, Texas, United States"
1 TGI Fridays Way Dallas TX,AA:BB:CC:DD:EE:65,Fridays_8,32.923282,-96.750161,"Ti Boulevard, Dallas, Texas 75243, United States"
1 Olive Garden Way Orlando FL,AA:BB:CC:DD:EE:66,OliveGarden_8,28.54211,-81.379039,"Orlando, Florida, United States"
1 Red Lobster Way Orlando FL,AA:BB:CC:DD:EE:67,RedLobster_8,28.54211,-81.379039,"Orlando, Florida, United States"
1 Outback Way Tampa FL,AA:BB:CC:DD:EE:68,Outback_8,28.560591,-82.319854,"Outback Way, Brooksville, Florida 34601, United States"
1 Texas Roadhouse Way Louisville KY,AA:BB:CC:DD:EE:69,TexasRoadhouse_8,38.217245,-85.743848,"1 Texas Avenue, Louisville, Kentucky 40217, United States"
1 LongHorn Way Orlando FL,AA:BB:CC:DD:EE:6A,LongHorn_8,28.320728,-81.413279,"Longhorn Court, Kissimmee, Florida 34741, United States"
1 Cracker Barrel Way Lebanon TN,AA:BB:CC:DD:EE:6B,CrackerBarrel_8,36.207951,-86.2909,"Lebanon, Tennessee, United States"
1 Bob Evans Way Columbus OH,AA:BB:CC:DD:EE:6C,BobEvans_8,39.962232,-83.000642,"Columbus, Ohio, United States"
1 Dennys Way Spartanburg SC,AA:BB:CC:DD:EE:6D,Dennys_8,34.949572,-81.931681,"Spartanburg, South Carolina, United States"
1 IHOP Way Glendale CA,AA:BB:CC:DD:EE:6E,IHOP_8,34.146288,-118.254947,"Glendale, California, United States"
1 Waffle House Way Norcross GA,AA:BB:CC:DD:EE:6F,WaffleHouse_8,33.941137,-84.211514,"Norcross, Georgia, United States"
1 Perkins Way Memphis TN,AA:BB:CC:DD:EE:70,Perkins_8,35.777972,-84.119115,"Perkins Way, Friendsville, Tennessee 37737, United States"
1 Village Inn Way Denver CO,AA:BB:CC:DD:EE:71,VillageInn_8,39.741681,-104.986109,"Denver, Colorado, United States"
1 Shoneys Way Nashville TN,AA:BB:CC:DD:EE:72,Shoneys_8,36.164518,-86.781073,"Nashville, Tennessee, United States"
1 Golden Corral Way Raleigh NC,AA:BB:CC:DD:EE:73,GoldenCorral_8,35.779557,-78.638148,"Raleigh, North Carolina, United States"
1 Ryans Way Greer SC,AA:BB:CC:DD:EE:74,Ryans_8,43.44312,-76.4886,"1 Ryan's Way, Oswego, New York 13126, United States"
1 Hometown Buffet Way San Diego CA,AA:BB:CC:DD:EE:75,Hometown_8,32.713623,-117.16016,"San Diego, California, United States"
1 Sizzler Way Mission Viejo CA,AA:BB:CC:DD:EE:76,Sizzler_8,32.836784,-116.981972,"Mission Viejo Court, Santee, California 92071, United States"
1 Ponderosa Way Dayton OH,AA:BB:CC:DD:EE:77,Ponderosa_8,39.758781,-84.19637,"Dayton, Ohio, United States"
1 Bonanza Way Dallas TX,AA:BB:CC:DD:EE:78,Bonanza_8,32.722346,-96.8977,"Bonanza Lane, Dallas, Texas 75211, United States"
1 Lubys Way Houston TX,AA:BB:CC:DD:EE:79,Lubys_8,30.542237,-95.479229,"Rubys Way, New Waverly, Texas 77358, United States"
1 Furrs Way Albuquerque NM,AA:BB:CC:DD:EE:7A,Furrs_8,35.088192,-106.650945,"Albuquerque, New Mexico, United States"
1 Piccadilly Way Baton Rouge LA,AA:BB:CC:DD:EE:7B,Piccadilly_8,30.447224,-91.186948,"Baton Rouge, Louisiana, United States"
1 K&W Way Winston-Salem NC,AA:BB:CC:DD:EE:7C,KW_8,36.098406,-80.244912,"Winston-Salem, North Carolina, United States"
1 Morrisons Way Mobile AL,AA:BB:CC:DD:EE:7D,Morrisons_8,30.689752,-88.042148,"Mobile, Alabama, United States"
1 MCL Way Indianapolis IN,AA:BB:CC:DD:EE:7E,MCL_8,50.90814,-1.50213,"1 Mill Way, Totton, Southampton, SO40 7JF, United Kingdom"
1 Souplantation Way San Diego CA,AA:BB:CC:DD:EE:7F,Souplantation_8,32.713623,-117.16016,"San Diego, California, United States"
1 Sweet Tomatoes Way Lakewood CO,AA:BB:CC:DD:EE:80,SweetTomatoes_8,39.708706,-105.086267,"Lakewood, Colorado, United States"
1 Cici's Pizza Way Coppell TX,AA:BB:CC:DD:EE:81,Cicis_8,32.971074,-96.993606,"Coppell, Texas, United States"
1 Chuck E Cheese Way Irving TX,AA:BB:CC:DD:EE:82,ChuckECheese_8,32.82938,-96.944127,"Irving, Texas, United States"
1 Dave and Busters Way Dallas TX,AA:BB:CC:DD:EE:83,DaveAndBusters_8,32.781339,-96.799759,"Dallas, Texas, United States"
1 Main Event Way Dallas TX,AA:BB:CC:DD:EE:84,MainEvent_8,32.781339,-96.799759,"Dallas, Texas, United States"
1600 Pennsylvania Avenue NW Washington DC,AA:BB:CC:DD:EE:85,WhiteHouse_9,38.897684,-77.036574,"1600 Pennsylvania Avenue Northwest, Washington, District of Columbia 20500, United States"
350 Fifth Avenue New York NY,AA:BB:CC:DD:EE:86,Empire_9,40.672196,-73.984612,"350 Fifth Avenue, Brooklyn, New York 11215, United States"
1 Infinite Loop Cupertino CA,AA:BB:CC:DD:EE:87,Apple_9,37.331522,-122.03023,"1 Infinite Loop, Cupertino, California 95014, United States"
1 Microsoft Way Redmond WA,AA:BB:CC:DD:EE:88,Microsoft_9,47.640606,-122.127912,"1 NE One Microsoft Way, Redmond, Washington 98052, United States"
1 Hacker Way Menlo Park CA,AA:BB:CC:DD:EE:89,Facebook_9,37.485134,-122.148712,"1 Hacker Way, Menlo Park, California 94025, United States"
1901 S Bell Ave Chicago IL,AA:BB:CC:DD:EE:8A,Google_9,41.864169,-87.688184,"1901 South Campbell Avenue, Chicago, Illinois 60612, United States"
410 Terry Ave N Seattle WA,AA:BB:CC:DD:EE:8B,Amazon_9,47.62231,-122.336748,"410 Terry Avenue North, Seattle, Washington 98109, United States"
1 Tesla Road Austin TX,AA:BB:CC:DD:EE:8C,Tesla_9,30.222695,-97.618788,"1 Tesla Road, Austin, Texas 78725, United States"
1 Apple Park Way Cupertino CA,AA:BB:CC:DD:EE:8D,ApplePark_9,37.33484,-122.0113,"1 Apple Park Way, Cupertino, California 95014, United States"
500 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:8E,Oracle_9,37.530685,-122.262431,"500 Oracle Parkway, Redwood City, California 94065, United States"
100 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:8F,Oracle2_9,37.529394,-122.265808,"100 Oracle Parkway, Redwood City, California 94070, United States"
200 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:90,Oracle3_9,37.53074,-122.26557,"200 Oracle Parkway, Redwood City, California 94065, United States"
300 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:91,Oracle4_9,37.531192,-122.264645,"300 Oracle Parkway, Redwood City, California 94065, United States"
400 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:92,Oracle5_9,37.530844,-122.263484,"400 Oracle Parkway, Redwood City, California 94065, United States"
600 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:93,Oracle6_9,37.52981,-122.26198,"600 Oracle Parkway, Redwood City, California 94065, United States"
700 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:94,Oracle7_9,37.530014,-122.260626,"700 Oracle Parkway, Redwood City, California 94065, United States"
800 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:95,Oracle8_9,37.529531,-122.260512,"800 Oracle Parkway, Redwood City, California 94065, United States"
900 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:96,Oracle9_9,37.529173,-122.260178,"900 Oracle Parkway, Redwood City, California 94065, United States"
1000 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:97,Oracle10_9,37.528699,-122.260069,"1000 Oracle Parkway, Redwood City, California 94065, United States"
1 CNN Center Atlanta GA,AA:BB:CC:DD:EE:98,CNN_9,33.757489,-84.394522,"1 Cnn Ctr NW, Atlanta, Georgia 30303, United States"
30 Rockefeller Plaza New York NY,AA:BB:CC:DD:EE:99,NBC_9,40.759281,-73.979808,"30 Rockefeller Plaza, New York, New York 10112, United States"
77 W 66th St New York NY,AA:BB:CC:DD:EE:9A,ABC_9,40.773437,-73.980607,"77 West 66th Street, New York, New York 10023, United States"
51 W 52nd St New York NY,AA:BB:CC:DD:EE:9B,CBS_9,40.761169,-73.978812,"51 West 52nd Street, New York, New York 10019, United States"
1211 Avenue of the Americas New York NY,AA:BB:CC:DD:EE:9C,Fox_9,40.758599,-73.982236,"1211 Sixth Avenue, New York, New York 10022, United States"
1 Time Warner Center New York NY,AA:BB:CC:DD:EE:9D,TimeWarner_9,40.767972,-73.982924,"1 Time Warner Ctr, New York, New York 10019, United States"
1 AT&T Plaza Dallas TX,AA:BB:CC:DD:EE:9E,ATT_9,32.781339,-96.799759,"Dallas, Texas, United States"
1095 Avenue of the Americas New York NY,AA:BB:CC:DD:EE:9F,Verizon_9,40.75466,-73.984732,"1095 Sixth Avenue, New York, New York 10036, United States"
600 New Jersey Ave NW Washington DC,AA:BB:CC:DD:EE:A0,Sprint_9,38.89784,-77.0126,"600 New Jersey Avenue Northwest, Washington, District of Columbia 20001, United States"
6200 Sprint Pkwy Overland Park KS,AA:BB:CC:DD:EE:A1,SprintHQ_9,38.915579,-94.658709,"6200 Sprint Pkwy, Overland Park, Kansas 66211, United States"
1 Coca Cola Plaza Atlanta GA,AA:BB:CC:DD:EE:A2,CocaCola_9,33.771079,-84.396874,"1 Coca Cola Plz NW, Atlanta, Georgia 30313, United States"
1 Pepsi Way Purchase NY,AA:BB:CC:DD:EE:A3,Pepsi_9,41.511772,-74.052587,"1 Pepsi Way, Newburgh, New York 12550, United States"
1 Dr Pepper Way Plano TX,AA:BB:CC:DD:EE:A4,DrPepper_9,33.019677,-96.699236,"Plano, Texas, United States"
1 Monster Way Corona CA,AA:BB:CC:DD:EE:A5,Monster_9,33.886641,-117.513232,"1 Monster Way, Corona, California 92879, United States"
1 Red Bull Way Santa Monica CA,AA:BB:CC:DD:EE:A6,RedBull_9,37.754446,-121.371036,"Banta, California, United States"
1 Starbucks Way Seattle WA,AA:BB:CC:DD:EE:A7,Starbucks_9,46.519321,-118.12762,"Starbuck, Washington, United States"
1 Dunkin Way Canton MA,AA:BB:CC:DD:EE:A8,Dunkin_9,44.023054,-70.657049,"1 Dunkin Way, Bridgton, Maine 04009, United States"
1 McDonalds Plaza Oak Brook IL,AA:BB:CC:DD:EE:A9,McDonalds_9,41.832871,-87.928694,"Oak Brook, Illinois, United States"
1 Burger King Way Miami FL,AA:BB:CC:DD:EE:AA,BurgerKing_9,25.773357,-80.1919,"Miami, Florida, United States"
1 Wendys Way Dublin OH,AA:BB:CC:DD:EE:AB,Wendys_9,39.642213,-84.237621,"1 Wendy Way, West Carrollton, Ohio 45449, United States"
1 Taco Bell Way Irvine CA,AA:BB:CC:DD:EE:AC,TacoBell_9,33.684617,-117.82634,"Irvine, California, United States"
1 KFC Way Louisville KY,AA:BB:CC:DD:EE:AD,KFC_9,38.253246,-85.758804,"Louisville, Kentucky, United States"
1 Pizza Hut Way Plano TX,AA:BB:CC:DD:EE:AE,PizzaHut_9,33.019677,-96.699236,"Plano, Texas, United States"
